mydate,cday,dday,ma
2022-03-27,19,0,31.142857142857142
2022-03-28,19,0,31.714285714285715
2022-03-29,19,1,31.142857142857142
2022-03-30,34,3,31.571428571428573
2022-03-31,35,0,27.714285714285715
2022-04-01,48,0,30.0
2022-04-02,52,2,32.285714285714285
2022-04-03,0,0,29.571428571428573
2022-04-04,42,0,32.857142857142854
2022-04-05,37,1,35.42857142857143
2022-04-06,66,1,40.0
2022-04-07,50,2,42.142857142857146
2022-04-08,43,1,41.42857142857143
2022-04-09,48,0,40.857142857142854
2022-04-10,26,0,44.57142857142857
2022-04-11,26,0,42.285714285714285
2022-04-12,79,0,48.285714285714285
2022-04-13,54,0,46.57142857142857
2022-04-14,76,5,50.285714285714285
2022-04-15,83,0,56.0
2022-04-16,84,2,61.142857142857146
2022-04-17,44,0,63.714285714285715
2022-04-18,57,0,68.14285714285714
2022-04-19,64,1,66.0
2022-04-20,69,1,68.14285714285714
2022-04-21,119,0,74.28571428571429
2022-04-22,94,0,75.85714285714286
2022-04-23,100,1,78.14285714285714
2022-04-24,77,0,82.85714285714286
2022-04-25,75,0,85.42857142857143
2022-04-26,101,0,90.71428571428571
2022-04-27,115,0,97.28571428571429
2022-04-28,117,0,97.0
2022-04-29,106,-1,98.71428571428571
2022-04-30,147,2,105.42857142857143
2022-05-01,74,0,105.0
2022-05-02,76,0,105.14285714285714
2022-05-03,148,3,111.85714285714286
2022-05-04,143,2,115.85714285714286
2022-05-05,0,0,99.14285714285714
2022-05-06,0,0,84.0
2022-05-07,0,0,63.0
2022-05-08,0,0,52.42857142857143
2022-05-09,0,0,41.57142857142857
2022-05-10,0,0,20.428571428571427
2022-05-11,1080,7,154.28571428571428
2022-05-12,0,0,154.28571428571428
2022-05-13,0,0,154.28571428571428
2022-05-14,0,0,154.28571428571428
2022-05-15,0,0,154.28571428571428
2022-05-16,0,0,154.28571428571428
2022-05-17,0,0,154.28571428571428
2022-05-18,1414,8,202.0
2022-05-19,0,0,202.0
2022-05-20,0,0,202.0
2022-05-21,0,0,202.0
2022-05-22,0,0,202.0
2022-05-23,0,0,202.0
2022-05-24,0,0,202.0
2022-05-25,1396,8,199.42857142857142
2022-05-26,0,0,199.42857142857142
2022-05-27,0,0,199.42857142857142
2022-05-28,0,0,199.42857142857142
2022-05-29,0,0,199.42857142857142
2022-05-30,0,0,199.42857142857142
2022-05-31,0,0,199.42857142857142
2022-06-01,1094,3,156.28571428571428
2022-06-02,0,0,156.28571428571428
2022-06-03,0,0,156.28571428571428
2022-06-04,0,0,156.28571428571428
2022-06-05,0,0,156.28571428571428
2022-06-06,0,0,156.28571428571428
2022-06-07,0,0,156.28571428571428
2022-06-08,1085,7,155.0
2022-06-09,0,0,155.0
2022-06-10,0,0,155.0
2022-06-11,0,0,155.0
2022-06-12,0,0,155.0
2022-06-13,0,0,155.0
2022-06-14,0,0,155.0
2022-06-15,0,0,0.0
2022-06-16,1068,5,152.57142857142858
2022-06-17,0,0,152.57142857142858
2022-06-18,0,0,152.57142857142858
2022-06-19,0,0,152.57142857142858
2022-06-20,0,0,152.57142857142858
2022-06-21,0,0,152.57142857142858
2022-06-22,690,4,251.14285714285714
2022-06-23,0,0,98.57142857142857
2022-06-24,0,0,98.57142857142857
2022-06-25,0,0,98.57142857142857
2022-06-26,0,0,98.57142857142857
2022-06-27,0,0,98.57142857142857
2022-06-28,0,0,98.57142857142857
2022-06-29,0,0,0.0
2022-06-30,1143,6,163.28571428571428
2022-07-01,0,0,163.28571428571428
2022-07-02,0,0,163.28571428571428
2022-07-03,0,0,163.28571428571428
2022-07-04,0,0,163.28571428571428
2022-07-05,0,0,163.28571428571428
2022-07-06,577,2,245.71428571428572
2022-07-07,0,0,82.42857142857143
2022-07-08,0,0,82.42857142857143
2022-07-09,0,0,82.42857142857143
2022-07-10,0,0,82.42857142857143
2022-07-11,0,0,82.42857142857143
2022-07-12,0,0,82.42857142857143
2022-07-13,872,16,124.57142857142857
2022-07-14,0,0,124.57142857142857
2022-07-15,0,0,124.57142857142857
2022-07-16,0,0,124.57142857142857
2022-07-17,0,0,124.57142857142857
2022-07-18,0,0,124.57142857142857
2022-07-19,0,0,124.57142857142857
2022-07-20,812,2,116.0
2022-07-21,0,0,116.0
2022-07-22,0,0,116.0
2022-07-23,0,0,116.0
2022-07-24,0,0,116.0
2022-07-25,0,0,116.0
2022-07-26,0,0,116.0
2022-07-27,924,10,132.0
2022-07-28,0,0,132.0
2022-07-29,0,0,132.0
2022-07-30,0,0,132.0
2022-07-31,0,0,132.0
2022-08-01,0,0,132.0
2022-08-02,0,0,132.0
2022-08-03,836,8,119.42857142857143
2022-08-04,0,0,119.42857142857143
2022-08-05,0,0,119.42857142857143
2022-08-06,0,0,119.42857142857143
2022-08-07,0,0,119.42857142857143
2022-08-08,0,0,119.42857142857143
2022-08-09,0,0,119.42857142857143
2022-08-10,764,4,109.14285714285714
2022-08-11,0,0,109.14285714285714
2022-08-12,0,0,109.14285714285714
2022-08-13,0,0,109.14285714285714
2022-08-14,0,0,109.14285714285714
2022-08-15,0,0,109.14285714285714
2022-08-16,0,0,109.14285714285714
2022-08-17,755,4,107.85714285714286
2022-08-18,101,3,122.28571428571429
2022-08-19,0,0,122.28571428571429
2022-08-20,0,0,122.28571428571429
2022-08-21,0,0,122.28571428571429
2022-08-22,0,0,122.28571428571429
2022-08-23,0,0,122.28571428571429
2022-08-24,542,4,91.85714285714286
2022-08-25,0,0,77.42857142857143
2022-08-26,0,0,77.42857142857143
2022-08-27,0,0,77.42857142857143
2022-08-28,0,0,77.42857142857143
2022-08-29,0,0,77.42857142857143
2022-08-30,0,0,77.42857142857143
2022-08-31,626,6,89.42857142857143
2022-09-01,0,0,89.42857142857143
2022-09-02,0,0,89.42857142857143
2022-09-03,0,0,89.42857142857143
2022-09-04,0,0,89.42857142857143
2022-09-05,0,0,89.42857142857143
2022-09-06,0,0,89.42857142857143
2022-09-07,509,2,72.71428571428571
2022-09-08,0,0,72.71428571428571
2022-09-09,0,0,72.71428571428571
2022-09-10,0,0,72.71428571428571
2022-09-11,0,0,72.71428571428571
2022-09-12,0,0,72.71428571428571
2022-09-13,0,0,72.71428571428571
2022-09-14,551,4,78.71428571428571
2022-09-15,0,0,78.71428571428571
